% Water from Wagner et 252 K
1201.4552	1.28411	0.03608
1193.74193	1.28222	0.03598
1186.02718	1.2804	0.03588
1178.3143	1.27833	0.03579
1170.59969	1.27633	0.0357
1162.88535	1.27403	0.03563
1155.17194	1.27184	0.03557
1147.45746	1.26928	0.03553
1139.74401	1.26684	0.03554
1132.02976	1.264	0.0356
1124.31557	1.26128	0.03574
1116.60231	1.25818	0.03595
1108.88841	1.25522	0.03626
1101.17363	1.25187	0.03665
1093.46023	1.2487	0.03712
1085.74568	1.24511	0.03767
1078.03229	1.24172	0.0383
1070.31773	1.23789	0.039
1062.6044	1.23429	0.03972
1054.89015	1.23013	0.04046
1047.17634	1.22614	0.04121
1039.46214	1.22141	0.04199
1031.74792	1.21672	0.0429
1024.03408	1.21118	0.04405
1016.32007	1.20578	0.04554
1008.60644	1.19964	0.04738
1000.89179	1.1938	0.04954
993.17786	1.1872	0.05196
985.4644	1.1809	0.05456
977.75031	1.17344	0.05737
970.03654	1.166	0.06057
962.3222	1.157	0.06448
954.60837	1.14815	0.06946
946.89438	1.13798	0.0758
939.18055	1.12877	0.08365
931.46643	1.11885	0.09296
923.75254	1.11089	0.1034
916.03865	1.10229	0.11451
908.32461	1.09562	0.12592
900.61043	1.08671	0.13774
892.89621	1.07914	0.1508
885.18214	1.06799	0.16627
