Time [sec]	P [hPa]	T [°C]	Hu [%]	Ws [m/s]	Wd [°]	Alt [m]	Geopot [m]	Lon [°]   	Lat [°]   	Dew [°C]	Vi Te [°C]	RI    	MRI    	Rs [m/s]	Elevation [°]	Azimuth [°]	Range [m]	D [kg/m3]
626       	626.5  	-21.8 	52    	1.8     	265   	3528   	3531      	-58.994400	-62.207868	-28.3   	-21.7     	196.50	750.42 	5.9     	64.8         	245        	3872     	0.072393 
628       	625.5  	-21.9 	52    	1.7     	263   	3540   	3543      	-58.994294	-62.207879	-28.3   	-21.8     	196.29	752.05 	5.9     	64.9         	245        	3880     	0.072794 
630       	624.5  	-22.0 	53    	1.7     	260   	3552   	3555      	-58.994189	-62.207889	-28.4   	-21.9     	196.08	753.68 	5.9     	65.0         	245        	3889     	0.073194 
632       	623.5  	-22.1 	53    	1.8     	265   	3563   	3567      	-58.994083	-62.207899	-28.4   	-22.0     	195.87	755.31 	5.9     	65.2         	245        	3898     	0.073589 
634       	622.5  	-22.2 	53    	2.0     	269   	3575   	3578      	-58.993978	-62.207909	-28.5   	-22.1     	195.66	756.95 	5.9     	65.3         	244        	3907     	0.073967 
636       	621.6  	-22.3 	54    	2.1     	273   	3587   	3590      	-58.993872	-62.207919	-28.5   	-22.2     	195.45	758.58 	5.9     	65.4         	244        	3916     	0.074346 
638       	620.6  	-22.4 	54    	2.3     	276   	3599   	3602      	-58.993766	-62.207929	-28.6   	-22.3     	195.24	760.20 	5.9     	65.6         	244        	3924     	0.074726 
640       	619.6  	-22.5 	54    	2.4     	278   	3610   	3613      	-58.993661	-62.207939	-28.6   	-22.4     	195.03	761.83 	5.9     	65.7         	244        	3933     	0.075105 
642       	618.6  	-22.6 	54    	2.6     	281   	3622   	3625      	-58.993555	-62.207949	-28.7   	-22.5     	194.82	763.47 	5.9     	65.8         	244        	3942     	0.075485 
644       	617.6  	-22.7 	55    	2.7     	283   	3634   	3637      	-58.993450	-62.207959	-28.7   	-22.6     	194.61	765.10 	5.9     	66.0         	244        	3951     	0.075865 
646       	616.6  	-22.8 	55    	2.8     	285   	3645   	3649      	-58.993344	-62.207969	-28.8   	-22.8     	194.41	766.73 	5.9     	66.1         	244        	3960     	0.076333 
648       	615.6  	-22.9 	55    	3.0     	286   	3657   	3660      	-58.993239	-62.207979	-28.8   	-22.9     	194.20	768.37 	5.9     	66.2         	244        	3969     	0.076871 
650       	614.7  	-23.0 	56    	3.1     	288   	3669   	3672      	-58.993133	-62.207989	-28.9   	-23.0     	194.01	770.02 	5.9     	66.3         	243        	3978     	0.077408 
652       	613.7  	-23.1 	56    	3.1     	288   	3680   	3684      	-58.993020	-62.208003	-28.9   	-23.1     	193.81	771.62 	5.7     	66.5         	243        	3986     	0.077947 
654       	612.7  	-23.2 	56    	3.2     	287   	3692   	3695      	-58.992902	-62.208017	-28.9   	-23.2     	193.61	773.21 	5.7     	66.6         	243        	3995     	0.078485 
656       	611.8  	-23.3 	57    	3.2     	287   	3703   	3706      	-58.992785	-62.208032	-29.0   	-23.2     	193.41	774.78 	5.7     	66.7         	243        	4003     	0.079019 
658       	610.8  	-23.4 	57    	3.2     	287   	3714   	3718      	-58.992668	-62.208047	-29.0   	-23.3     	193.20	776.36 	5.7     	66.8         	243        	4012     	0.079553 
660       	609.9  	-23.5 	57    	3.2     	286   	3726   	3729      	-58.992551	-62.208061	-29.0   	-23.4     	192.98	777.92 	5.7     	67.0         	243        	4021     	0.079666 
662       	608.9  	-23.6 	57    	3.2     	286   	3737   	3740      	-58.992434	-62.208076	-29.1   	-23.5     	192.76	779.47 	5.7     	67.1         	243        	4029     	0.079697 
664       	608.0  	-23.7 	57    	3.2     	286   	3748   	3752      	-58.992317	-62.208091	-29.2   	-23.6     	192.53	781.03 	5.7     	67.2         	242        	4038     	0.079728 
666       	607.1  	-23.8 	57    	3.2     	285   	3760   	3763      	-58.992200	-62.208106	-29.3   	-23.7     	192.31	782.58 	5.7     	67.3         	242        	4047     	0.079759 
668       	606.1  	-23.8 	57    	3.2     	285   	3771   	3774      	-58.992082	-62.208120	-29.4   	-23.8     	192.07	784.13 	5.7     	67.5         	242        	4055     	0.079786 
670       	605.2  	-23.9 	57    	3.3     	285   	3782   	3786      	-58.991965	-62.208135	-29.4   	-23.8     	191.82	785.66 	5.7     	67.6         	242        	4064     	0.079807 
672       	604.2  	-23.9 	57    	3.2     	285   	3794   	3797      	-58.991848	-62.208150	-29.5   	-23.9     	191.58	787.19 	5.7     	67.7         	242        	4073     	0.079871 
674       	603.3  	-24.0 	57    	3.2     	285   	3805   	3808      	-58.991731	-62.208164	-29.5   	-23.9     	191.35	788.75 	5.7     	67.8         	242        	4082     	0.080258 
676       	602.4  	-24.1 	58    	3.2     	284   	3816   	3820      	-58.991614	-62.208179	-29.5   	-24.0     	191.12	790.29 	5.7     	67.9         	241        	4090     	0.080646 
678       	601.4  	-24.1 	58    	3.2     	284   	3828   	3831      	-58.991497	-62.208194	-29.5   	-24.1     	190.89	791.85 	5.7     	68.1         	241        	4099     	0.081034 
680       	600.5  	-24.2 	58    	3.2     	284   	3839   	3842      	-58.991380	-62.208208	-29.5   	-24.1     	190.66	793.40 	5.7     	68.2         	241        	4108     	0.081422 
682       	599.5  	-24.3 	58    	3.2     	284   	3851   	3854      	-58.991239	-62.208214	-29.5   	-24.2     	190.44	794.97 	5.7     	68.3         	241        	4116     	0.081816 
684       	598.6  	-24.3 	59    	3.2     	284   	3862   	3865      	-58.991099	-62.208218	-29.6   	-24.3     	190.23	796.55 	5.7     	68.5         	241        	4125     	0.082214 
686       	597.7  	-24.4 	59    	3.2     	284   	3873   	3877      	-58.990958	-62.208223	-29.6   	-24.4     	190.02	798.13 	5.7     	68.6         	241        	4133     	0.082585 
688       	596.7  	-24.5 	59    	3.2     	284   	3885   	3888      	-58.990817	-62.208228	-29.7   	-24.5     	189.81	799.69 	5.7     	68.7         	241        	4141     	0.082742 
690       	595.8  	-24.6 	59    	3.2     	283   	3896   	3899      	-58.990677	-62.208233	-29.8   	-24.5     	189.59	801.26 	5.7     	68.9         	240        	4150     	0.082899 
692       	594.9  	-24.7 	59    	3.2     	282   	3907   	3911      	-58.990536	-62.208238	-29.8   	-24.6     	189.37	802.83 	5.7     	69.0         	240        	4158     	0.083056 
694       	593.9  	-24.8 	59    	3.3     	280   	3919   	3922      	-58.990395	-62.208243	-29.9   	-24.7     	189.15	804.40 	5.7     	69.1         	240        	4167     	0.083213 
696       	593.0  	-24.9 	59    	3.4     	278   	3930   	3933      	-58.990255	-62.208248	-30.0   	-24.8     	188.93	805.97 	5.7     	69.3         	240        	4175     	0.083367 
698       	592.1  	-24.9 	60    	3.4     	276   	3942   	3945      	-58.990114	-62.208253	-30.0   	-24.8     	188.69	807.50 	5.7     	69.4         	240        	4184     	0.083514 
700       	591.2  	-25.0 	60    	3.5     	275   	3953   	3956      	-58.989973	-62.208258	-30.0   	-24.9     	188.44	809.05 	5.7     	69.5         	240        	4192     	0.083629 
702       	590.2  	-25.0 	59    	3.6     	273   	3964   	3968      	-58.989832	-62.208263	-30.1   	-25.0     	188.18	810.58 	5.7     	69.7         	239        	4201     	0.083293 
704       	589.3  	-25.1 	59    	3.7     	271   	3976   	3979      	-58.989692	-62.208268	-30.2   	-25.0     	187.92	812.11 	5.7     	69.8         	239        	4209     	0.082957 
706       	588.4  	-25.1 	59    	3.8     	270   	3987   	3990      	-58.989551	-62.208273	-30.3   	-25.1     	187.66	813.63 	5.7     	69.9         	239        	4218     	0.082621 
708       	587.5  	-25.2 	59    	3.9     	269   	3998   	4002      	-58.989410	-62.208278	-30.4   	-25.1     	187.40	815.15 	5.7     	70.0         	239        	4226     	0.082285 
710       	586.6  	-25.2 	58    	3.9     	267   	4010   	4013      	-58.989270	-62.208283	-30.5   	-25.2     	187.15	816.69 	5.7     	70.2         	239        	4235     	0.081950 
712       	585.7  	-25.3 	58    	4.1     	270   	4021   	4024      	-58.989092	-62.208299	-30.6   	-25.2     	186.90	818.18 	5.5     	70.3         	238        	4243     	0.081615 
714       	584.8  	-25.4 	58    	4.2     	273   	4032   	4035      	-58.988896	-62.208320	-30.7   	-25.3     	186.65	819.66 	5.5     	70.5         	238        	4251     	0.081280 
716       	583.9  	-25.4 	58    	4.4     	275   	4043   	4046      	-58.988701	-62.208340	-30.7   	-25.4     	186.45	821.17 	5.5     	70.6         	238        	4259     	0.081937 
718       	583.0  	-25.5 	59    	4.5     	277   	4054   	4057      	-58.988505	-62.208361	-30.7   	-25.4     	186.25	822.69 	5.5     	70.7         	238        	4267     	0.082626 
720       	582.1  	-25.5 	59    	4.6     	279   	4065   	4068      	-58.988310	-62.208382	-30.7   	-25.5     	186.05	824.20 	5.5     	70.9         	237        	4275     	0.083316 
722       	581.2  	-25.6 	60    	4.8     	281   	4076   	4079      	-58.988114	-62.208403	-30.6   	-25.6     	185.85	825.73 	5.5     	71.0         	237        	4283     	0.084006 
724       	580.4  	-25.7 	60    	4.9     	283   	4087   	4090      	-58.987919	-62.208424	-30.6   	-25.6     	185.65	827.25 	5.5     	71.2         	237        	4291     	0.084700 
726       	579.5  	-25.8 	61    	5.0     	285   	4098   	4101      	-58.987723	-62.208445	-30.6   	-25.7     	185.46	828.79 	5.5     	71.3         	236        	4299     	0.085394 
728       	578.6  	-25.8 	61    	5.2     	287   	4109   	4112      	-58.987528	-62.208465	-30.6   	-25.8     	185.27	830.30 	5.5     	71.4         	236        	4307     	0.086014 
730       	577.7  	-25.9 	61    	5.3     	288   	4120   	4123      	-58.987332	-62.208486	-30.7   	-25.8     	185.05	831.81 	5.5     	71.6         	236        	4315     	0.086041 
732       	576.9  	-26.0 	61    	5.3     	287   	4130   	4134      	-58.987136	-62.208507	-30.8   	-25.9     	184.83	833.30 	5.5     	71.7         	235        	4323     	0.086067 
734       	576.0  	-26.0 	61    	5.2     	286   	4141   	4145      	-58.986941	-62.208528	-30.8   	-26.0     	184.61	834.81 	5.5     	71.8         	235        	4331     	0.086093 
736       	575.1  	-26.1 	61    	5.2     	284   	4152   	4156      	-58.986745	-62.208549	-30.9   	-26.1     	184.39	836.31 	5.5     	72.0         	235        	4340     	0.086121 
738       	574.3  	-26.2 	61    	5.1     	283   	4163   	4167      	-58.986550	-62.208570	-31.0   	-26.1     	184.18	837.82 	5.5     	72.1         	234        	4348     	0.086151 
740       	573.4  	-26.3 	61    	5.1     	282   	4174   	4178      	-58.986354	-62.208591	-31.1   	-26.2     	183.98	839.33 	5.5     	72.2         	234        	4356     	0.086181 
742       	572.6  	-26.4 	61    	5.1     	280   	4185   	4188      	-58.986147	-62.208609	-31.2   	-26.3     	183.77	840.80 	5.3     	72.4         	234        	4364     	0.085856 
744       	571.7  	-26.4 	60    	5.0     	279   	4195   	4198      	-58.985925	-62.208625	-31.4   	-26.4     	183.53	842.16 	5.1     	72.5         	233        	4371     	0.084979 
746       	570.9  	-26.5 	60    	5.0     	277   	4205   	4209      	-58.985703	-62.208642	-31.6   	-26.5     	183.30	843.51 	5.1     	72.7         	233        	4379     	0.084101 
748       	570.1  	-26.6 	59    	5.0     	276   	4215   	4219      	-58.985481	-62.208658	-31.7   	-26.6     	183.07	844.88 	5.1     	72.8         	233        	4386     	0.083222 
750       	569.3  	-26.7 	58    	5.0     	274   	4226   	4229      	-58.985258	-62.208674	-31.9   	-26.6     	182.82	846.24 	5.1     	72.9         	232        	4393     	0.082335 
752       	568.5  	-26.7 	58    	5.1     	275   	4236   	4239      	-58.985036	-62.208690	-32.0   	-26.7     	182.56	847.58 	5.1     	73.1         	232        	4401     	0.081441 
754       	567.7  	-26.8 	57    	5.2     	276   	4246   	4249      	-58.984814	-62.208706	-32.2   	-26.7     	182.29	848.92 	5.1     	73.2         	231        	4408     	0.080547 
756       	566.9  	-26.8 	56    	5.3     	277   	4256   	4260      	-58.984591	-62.208722	-32.3   	-26.7     	182.03	850.25 	5.1     	73.4         	231        	4416     	0.079567 
758       	566.1  	-26.8 	56    	5.5     	278   	4266   	4270      	-58.984369	-62.208738	-32.5   	-26.8     	181.76	851.59 	5.1     	73.5         	231        	4423     	0.078544 
760       	565.3  	-26.9 	55    	5.6     	278   	4277   	4280      	-58.984147	-62.208754	-32.7   	-26.8     	181.50	852.92 	5.1     	73.6         	230        	4431     	0.077520 
762       	564.5  	-26.9 	54    	5.7     	279   	4287   	4290      	-58.983925	-62.208771	-32.8   	-26.9     	181.23	854.26 	5.1     	73.8         	230        	4438     	0.076496 
764       	563.7  	-26.9 	53    	5.9     	280   	4297   	4300      	-58.983702	-62.208787	-33.0   	-26.9     	180.93	855.54 	5.1     	73.9         	229        	4446     	0.075458 
766       	562.9  	-26.9 	53    	6.0     	280   	4307   	4310      	-58.983480	-62.208803	-33.1   	-26.9     	180.63	856.84 	5.1     	74.0         	229        	4454     	0.074418 
768       	562.1  	-26.9 	52    	6.1     	281   	4317   	4321      	-58.983258	-62.208819	-33.2   	-26.8     	180.32	858.14 	5.1     	74.1         	229        	4461     	0.073378 
770       	561.3  	-26.9 	50    	6.3     	282   	4328   	4331      	-58.983036	-62.208835	-33.6   	-26.8     	179.93	859.34 	5.1     	74.3         	228        	4469     	0.070270 
772       	560.5  	-26.9 	47    	6.3     	281   	4338   	4341      	-58.982813	-62.208851	-34.0   	-26.8     	179.53	860.55 	5.1     	74.4         	228        	4477     	0.067057 
774       	559.7  	-26.9 	45    	6.4     	280   	4348   	4351      	-58.982532	-62.208860	-34.5   	-26.8     	179.13	861.77 	5.1     	74.6         	227        	4484     	0.063844 
776       	558.9  	-26.8 	43    	6.4     	280   	4358   	4362      	-58.982246	-62.208868	-34.9   	-26.8     	178.73	862.98 	5.1     	74.7         	227        	4491     	0.060631 
778       	558.1  	-26.8 	41    	6.5     	279   	4369   	4372      	-58.981961	-62.208876	-35.4   	-26.8     	178.31	864.17 	5.1     	74.9         	226        	4499     	0.057413 
780       	557.4  	-26.8 	38    	6.6     	279   	4379   	4382      	-58.981675	-62.208884	-35.9   	-26.7     	177.90	865.37 	5.1     	75.0         	226        	4506     	0.054197 
782       	556.6  	-26.7 	36    	6.6     	278   	4389   	4392      	-58.981389	-62.208893	-36.4   	-26.7     	177.49	866.58 	5.1     	75.2         	225        	4513     	0.051076 
784       	555.8  	-26.7 	34    	6.7     	277   	4399   	4403      	-58.981103	-62.208901	-36.9   	-26.7     	177.09	867.80 	5.1     	75.4         	225        	4521     	0.048272 
786       	555.0  	-26.7 	32    	6.8     	277   	4410   	4413      	-58.980818	-62.208909	-37.4   	-26.6     	176.70	869.02 	5.1     	75.5         	224        	4528     	0.045469 
788       	554.2  	-26.6 	30    	6.8     	276   	4420   	4423      	-58.980532	-62.208917	-37.9   	-26.6     	176.30	870.24 	5.1     	75.7         	223        	4536     	0.042667 
790       	553.4  	-26.6 	28    	6.9     	276   	4430   	4434      	-58.980246	-62.208925	-38.5   	-26.6     	175.92	871.46 	5.1     	75.8         	223        	4543     	0.039868 
792       	552.6  	-26.6 	26    	7.0     	275   	4441   	4444      	-58.979961	-62.208934	-39.2   	-26.6     	175.56	872.71 	5.1     	75.9         	222        	4551     	0.037074 
794       	551.8  	-26.6 	24    	7.1     	274   	4451   	4454      	-58.979675	-62.208942	-39.9   	-26.6     	175.19	873.97 	5.1     	76.1         	222        	4559     	0.034280 
796       	551.0  	-26.6 	23    	7.3     	274   	4461   	4464      	-58.979389	-62.208950	-40.4   	-26.6     	174.87	875.26 	5.1     	76.2         	221        	4567     	0.032424 
798       	550.3  	-26.6 	22    	7.4     	273   	4471   	4475      	-58.979104	-62.208958	-40.7   	-26.6     	174.59	876.60 	5.1     	76.4         	220        	4575     	0.031460 
800       	549.5  	-26.7 	22    	7.5     	272   	4482   	4485      	-58.978818	-62.208966	-40.9   	-26.6     	174.30	877.91 	5.1     	76.5         	220        	4582     	0.030496 
802       	548.7  	-26.7 	21    	7.6     	271   	4492   	4495      	-58.978532	-62.208975	-41.2   	-26.6     	174.02	879.24 	5.1     	76.6         	219        	4590     	0.029531 
804       	547.9  	-26.7 	20    	7.8     	271   	4503   	4506      	-58.978231	-62.208972	-41.5   	-26.7     	173.74	880.66 	5.4     	76.8         	218        	4599     	0.028568 
806       	547.0  	-26.7 	20    	7.9     	270   	4514   	4518      	-58.977907	-62.208951	-41.9   	-26.7     	173.44	882.20 	5.8     	77.0         	218        	4607     	0.027607 
808       	546.1  	-26.8 	19    	8.0     	270   	4526   	4529      	-58.977582	-62.208930	-42.2   	-26.7     	173.15	883.74 	5.8     	77.2         	217        	4616     	0.026646 
810       	545.2  	-26.8 	18    	8.1     	269   	4538   	4541      	-58.977257	-62.208909	-42.4   	-26.8     	172.87	885.31 	5.8     	77.3         	216        	4625     	0.026112 
812       	544.3  	-26.8 	18    	8.2     	268   	4549   	4553      	-58.976932	-62.208889	-42.6   	-26.8     	172.60	886.86 	5.8     	77.5         	216        	4633     	0.025692 
814       	543.4  	-26.9 	18    	8.2     	267   	4561   	4564      	-58.976607	-62.208868	-42.8   	-26.9     	172.33	888.42 	5.8     	77.7         	215        	4642     	0.025272 
816       	542.6  	-26.9 	18    	8.3     	267   	4573   	4576      	-58.976283	-62.208847	-42.9   	-26.9     	172.06	889.99 	5.8     	77.9         	214        	4651     	0.024852 
818       	541.7  	-26.9 	17    	8.4     	266   	4584   	4588      	-58.975958	-62.208826	-43.1   	-26.9     	171.79	891.54 	5.8     	78.0         	214        	4660     	0.024432 
820       	540.8  	-27.0 	17    	8.4     	265   	4596   	4599      	-58.975633	-62.208806	-43.3   	-27.0     	171.53	893.11 	5.8     	78.2         	213        	4670     	0.024011 
822       	539.9  	-27.0 	17    	8.5     	264   	4608   	4611      	-58.975308	-62.208785	-43.5   	-27.0     	171.26	894.68 	5.8     	78.3         	212        	4679     	0.023592 
824       	539.1  	-27.1 	16    	8.6     	264   	4620   	4623      	-58.974983	-62.208764	-43.6   	-27.0     	171.00	896.26 	5.8     	78.5         	211        	4688     	0.023287 
826       	538.2  	-27.1 	16    	8.6     	263   	4631   	4634      	-58.974659	-62.208743	-43.8   	-27.1     	170.74	897.82 	5.8     	78.7         	210        	4697     	0.022983 
828       	537.3  	-27.1 	16    	8.7     	262   	4643   	4646      	-58.974334	-62.208723	-43.9   	-27.1     	170.48	899.40 	5.8     	78.8         	209        	4707     	0.022678 
830       	536.5  	-27.2 	16    	8.8     	261   	4655   	4658      	-58.974009	-62.208702	-44.1   	-27.2     	170.22	900.98 	5.8     	79.0         	209        	4716     	0.022373 
832       	535.6  	-27.2 	16    	8.9     	261   	4666   	4669      	-58.973684	-62.208681	-44.2   	-27.2     	169.96	902.54 	5.8     	79.1         	208        	4726     	0.022069 
834       	534.7  	-27.3 	15    	9.1     	261   	4678   	4681      	-58.973360	-62.208660	-44.4   	-27.3     	169.71	904.13 	5.8     	79.3         	207        	4735     	0.021765 
836       	533.9  	-27.3 	15    	9.2     	261   	4689   	4693      	-58.972977	-62.208626	-44.6   	-27.3     	169.47	905.67 	5.7     	79.4         	206        	4744     	0.021461 
838       	533.0  	-27.4 	15    	9.4     	260   	4700   	4704      	-58.972577	-62.208588	-44.7   	-27.4     	169.24	907.20 	5.6     	79.6         	205        	4753     	0.021348 
840       	532.2  	-27.4 	15    	9.6     	260   	4712   	4715      	-58.972177	-62.208549	-44.7   	-27.4     	169.00	908.74 	5.6     	79.8         	204        	4762     	0.021258 
842       	531.4  	-27.5 	15    	9.7     	260   	4723   	4726      	-58.971778	-62.208511	-44.8   	-27.5     	168.77	910.27 	5.6     	79.9         	202        	4771     	0.021168 
844       	530.5  	-27.5 	15    	9.9     	260   	4734   	4738      	-58.971378	-62.208473	-44.9   	-27.5     	168.54	911.81 	5.6     	80.1         	201        	4780     	0.021078 
846       	529.7  	-27.6 	15    	10.0    	260   	4746   	4749      	-58.970978	-62.208434	-45.0   	-27.6     	168.31	913.35 	5.6     	80.3         	200        	4789     	0.020988 
848       	528.9  	-27.6 	15    	10.2    	259   	4757   	4760      	-58.970578	-62.208396	-45.1   	-27.6     	168.07	914.87 	5.6     	80.4         	199        	4798     	0.020897 
850       	528.1  	-27.7 	15    	10.4    	259   	4768   	4771      	-58.970178	-62.208358	-45.1   	-27.7     	167.83	916.41 	5.6     	80.6         	197        	4808     	0.020806 
852       	527.2  	-27.7 	15    	10.6    	259   	4779   	4783      	-58.969779	-62.208319	-45.2   	-27.7     	167.60	917.94 	5.6     	80.7         	196        	4817     	0.020808 
854       	526.4  	-27.8 	15    	10.9    	259   	4791   	4794      	-58.969379	-62.208281	-45.2   	-27.7     	167.37	919.48 	5.6     	80.8         	194        	4827     	0.020812 
856       	525.6  	-27.8 	15    	11.1    	259   	4802   	4805      	-58.968979	-62.208243	-45.3   	-27.8     	167.14	921.02 	5.6     	81.0         	193        	4837     	0.020816 
858       	524.8  	-27.8 	15    	11.3    	259   	4813   	4816      	-58.968579	-62.208204	-45.3   	-27.8     	166.91	922.55 	5.6     	81.1         	192        	4846     	0.020820 
860       	523.9  	-27.9 	15    	11.6    	259   	4824   	4828      	-58.968179	-62.208166	-45.3   	-27.9     	166.67	924.09 	5.6     	81.2         	190        	4856     	0.020824 
862       	523.1  	-27.9 	15    	11.8    	259   	4836   	4839      	-58.967780	-62.208128	-45.3   	-27.9     	166.44	925.61 	5.6     	81.3         	188        	4866     	0.020827 
864       	522.3  	-27.9 	15    	12.1    	259   	4847   	4850      	-58.967380	-62.208089	-45.4   	-27.9     	166.20	927.12 	5.5     	81.4         	187        	4876     	0.020830 
866       	521.6  	-28.0 	15    	12.3    	259   	4856   	4860      	-58.966880	-62.208044	-45.4   	-28.0     	166.00	928.44 	4.9     	81.5         	185        	4884     	0.020853 
868       	520.9  	-28.0 	15    	12.5    	259   	4866   	4869      	-58.966369	-62.207999	-45.4   	-28.0     	165.80	929.76 	4.9     	81.6         	183        	4893     	0.020877 
870       	520.2  	-28.0 	15    	12.8    	259   	4876   	4879      	-58.965859	-62.207953	-45.4   	-28.0     	165.60	931.08 	4.9     	81.7         	181        	4902     	0.020901 
872       	519.5  	-28.1 	15    	12.8    	259   	4885   	4889      	-58.965348	-62.207907	-45.4   	-28.1     	165.40	932.40 	4.9     	81.8         	179        	4911     	0.020926 
874       	518.8  	-28.1 	15    	12.8    	259   	4895   	4898      	-58.964837	-62.207862	-45.5   	-28.1     	165.20	933.75 	4.9     	81.8         	176        	4920     	0.020951 
876       	518.1  	-28.2 	15    	12.8    	259   	4905   	4908      	-58.964327	-62.207816	-45.5   	-28.1     	165.01	935.08 	4.9     	81.9         	174        	4929     	0.020977 
878       	517.4  	-28.2 	15    	12.8    	259   	4915   	4918      	-58.963816	-62.207770	-45.5   	-28.2     	164.82	936.41 	4.9     	81.9         	172        	4938     	0.021000 
880       	516.7  	-28.2 	15    	12.8    	259   	4924   	4928      	-58.963305	-62.207725	-45.6   	-28.2     	164.63	937.74 	4.9     	81.9         	170        	4948     	0.021001 
882       	516.0  	-28.3 	15    	12.8    	259   	4934   	4937      	-58.962795	-62.207679	-45.6   	-28.3     	164.44	939.07 	4.9     	81.9         	167        	4958     	0.021002 
884       	515.3  	-28.3 	15    	12.8    	259   	4944   	4947      	-58.962284	-62.207633	-45.6   	-28.3     	164.24	940.41 	4.9     	81.9         	165        	4967     	0.021003 
886       	514.6  	-28.4 	15    	12.8    	259   	4953   	4957      	-58.961773	-62.207588	-45.7   	-28.4     	164.06	941.74 	4.9     	81.9         	163        	4977     	0.021005 
888       	513.9  	-28.4 	15    	12.8    	259   	4963   	4966      	-58.961263	-62.207542	-45.7   	-28.4     	163.87	943.08 	4.9     	81.9         	161        	4987     	0.021007 
890       	513.2  	-28.5 	15    	12.8    	259   	4973   	4976      	-58.960752	-62.207496	-45.8   	-28.5     	163.69	944.42 	4.9     	81.9         	159        	4998     	0.021010 
892       	512.5  	-28.5 	15    	12.9    	259   	4983   	4986      	-58.960241	-62.207451	-45.9   	-28.5     	163.50	945.75 	4.9     	81.8         	156        	5008     	0.020866 
894       	511.8  	-28.6 	14    	13.0    	259   	4992   	4996      	-58.959721	-62.207405	-46.1   	-28.6     	163.30	947.11 	5.0     	81.8         	154        	5019     	0.020450 
896       	511.0  	-28.7 	14    	13.1    	259   	5003   	5007      	-58.959163	-62.207361	-46.4   	-28.7     	163.08	948.61 	5.5     	81.7         	152        	5031     	0.020034 
898       	510.2  	-28.7 	14    	13.2    	259   	5014   	5018      	-58.958604	-62.207317	-46.6   	-28.7     	162.85	950.09 	5.5     	81.6         	150        	5043     	0.019618 
900       	509.5  	-28.8 	13    	13.2    	260   	5025   	5028      	-58.958046	-62.207272	-46.8   	-28.8     	162.61	951.57 	5.5     	81.5         	148        	5055     	0.019201 
902       	508.7  	-28.8 	13    	13.3    	260   	5036   	5039      	-58.957487	-62.207228	-47.0   	-28.8     	162.37	953.04 	5.5     	81.4         	146        	5068     	0.018782 
904       	507.9  	-28.8 	13    	13.4    	260   	5047   	5050      	-58.956929	-62.207184	-47.2   	-28.8     	162.13	954.51 	5.5     	81.3         	144        	5081     	0.018363 
906       	507.1  	-28.9 	13    	13.5    	260   	5058   	5061      	-58.956370	-62.207140	-47.4   	-28.9     	161.89	955.98 	5.5     	81.1         	142        	5094     	0.018079 
908       	506.4  	-28.9 	13    	13.6    	260   	5069   	5072      	-58.955812	-62.207095	-47.5   	-28.9     	161.66	957.46 	5.5     	81.0         	140        	5107     	0.017872 
910       	505.6  	-28.9 	12    	13.7    	260   	5080   	5083      	-58.955253	-62.207051	-47.6   	-28.9     	161.43	958.94 	5.5     	80.8         	138        	5120     	0.017665 
912       	504.8  	-29.0 	12    	13.8    	260   	5091   	5094      	-58.954695	-62.207007	-47.8   	-29.0     	161.20	960.42 	5.5     	80.7         	136        	5133     	0.017459 
914       	504.1  	-29.0 	12    	13.9    	260   	5102   	5105      	-58.954136	-62.206963	-47.9   	-29.0     	160.97	961.90 	5.5     	80.5         	135        	5147     	0.017252 
916       	503.3  	-29.0 	12    	13.9    	260   	5112   	5116      	-58.953578	-62.206918	-48.0   	-29.0     	160.74	963.39 	5.5     	80.3         	133        	5160     	0.017046 
918       	502.5  	-29.1 	12    	14.0    	260   	5123   	5127      	-58.953019	-62.206874	-48.2   	-29.1     	160.51	964.87 	5.5     	80.2         	132        	5174     	0.016840 
920       	501.7  	-29.1 	12    	14.1    	260   	5134   	5137      	-58.952461	-62.206830	-48.1   	-29.1     	160.31	966.38 	5.5     	80.0         	130        	5188     	0.017137 
922       	501.0  	-29.2 	12    	14.2    	260   	5145   	5148      	-58.951902	-62.206786	-47.9   	-29.2     	160.11	967.89 	5.5     	79.8         	129        	5202     	0.017485 
924       	500.2  	-29.2 	12    	14.3    	260   	5156   	5159      	-58.951344	-62.206741	-47.8   	-29.2     	159.91	969.40 	5.5     	79.6         	128        	5216     	0.017833 
926       	499.4  	-29.2 	13    	14.3    	260   	5168   	5171      	-58.950803	-62.206696	-47.7   	-29.2     	159.68	971.06 	6.0     	79.4         	126        	5232     	0.018181 
928       	498.5  	-29.3 	13    	14.4    	260   	5180   	5183      	-58.950263	-62.206650	-47.6   	-29.3     	159.47	972.75 	6.1     	79.2         	125        	5247     	0.018532 
930       	497.7  	-29.4 	13    	14.5    	260   	5192   	5196      	-58.949723	-62.206604	-47.5   	-29.4     	159.27	974.44 	6.1     	79.0         	124        	5263     	0.018883 
932       	496.8  	-29.5 	14    	14.5    	260   	5204   	5208      	-58.949183	-62.206559	-47.4   	-29.4     	159.06	976.15 	6.1     	78.8         	123        	5279     	0.019344 
934       	496.0  	-29.5 	14    	14.5    	260   	5217   	5220      	-58.948644	-62.206513	-47.0   	-29.5     	158.88	977.87 	6.1     	78.6         	122        	5295     	0.020267 
